micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G10G-A-REMAINDER-01-R1,G10G-A-REMAINDER-01,A-10-2,多項式,除法原理,餘式定理,逆向與驗證,以P(a)求除以x-a的餘式；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-A-REMAINDER-01-A1,G10G-A-REMAINDER-01,A-10-2,多項式,除法原理,餘式定理,情境建模,以P(a)求除以x-a的餘式；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-A-REMAINDER-01-T1,G10G-A-REMAINDER-01,A-10-2,多項式,除法原理,餘式定理,條件變形,以P(a)求除以x-a的餘式；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-A-FACTOR-THM-01-C1,G10G-A-FACTOR-THM-01,A-10-2,多項式,除法原理,因式定理,概念與條件辨識,判斷x-a是否為多項式因式；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-A-FACTOR-THM-01-P1,G10G-A-FACTOR-THM-01,A-10-2,多項式,除法原理,因式定理,標準程序,判斷x-a是否為多項式因式；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-A-FACTOR-THM-01-V1,G10G-A-FACTOR-THM-01,A-10-2,多項式,除法原理,因式定理,多表徵轉換,判斷x-a是否為多項式因式；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-A-FACTOR-THM-01-R1,G10G-A-FACTOR-THM-01,A-10-2,多項式,除法原理,因式定理,逆向與驗證,判斷x-a是否為多項式因式；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-A-FACTOR-THM-01-A1,G10G-A-FACTOR-THM-01,A-10-2,多項式,除法原理,因式定理,情境建模,判斷x-a是否為多項式因式；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-A-FACTOR-THM-01-T1,G10G-A-FACTOR-THM-01,A-10-2,多項式,除法原理,因式定理,條件變形,判斷x-a是否為多項式因式；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-A-SYNTH-01-C1,G10G-A-SYNTH-01,A-10-2,多項式,除法原理,綜合除法,概念與條件辨識,除式限定x-a的綜合除法；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-A-SYNTH-01-P1,G10G-A-SYNTH-01,A-10-2,多項式,除法原理,綜合除法,標準程序,除式限定x-a的綜合除法；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-A-SYNTH-01-V1,G10G-A-SYNTH-01,A-10-2,多項式,除法原理,綜合除法,多表徵轉換,除式限定x-a的綜合除法；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-A-SYNTH-01-R1,G10G-A-SYNTH-01,A-10-2,多項式,除法原理,綜合除法,逆向與驗證,除式限定x-a的綜合除法；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-A-SYNTH-01-A1,G10G-A-SYNTH-01,A-10-2,多項式,除法原理,綜合除法,情境建模,除式限定x-a的綜合除法；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-A-SYNTH-01-T1,G10G-A-SYNTH-01,A-10-2,多項式,除法原理,綜合除法,條件變形,除式限定x-a的綜合除法；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-A-SYNTH-01-X1,G10G-A-SYNTH-01,A-10-2,多項式,除法原理,綜合除法,跨主題整合,除式限定x-a的綜合除法；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-A-XA-EXPAND-01-C1,G10G-A-XA-EXPAND-01,A-10-2 / F-10-2,多項式,局部表示,以(x-a)為基準重寫多項式,概念與條件辨識,把多項式改寫成(x-a)的多項式以觀察局部特徵；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-A-XA-EXPAND-01-P1,G10G-A-XA-EXPAND-01,A-10-2 / F-10-2,多項式,局部表示,以(x-a)為基準重寫多項式,標準程序,把多項式改寫成(x-a)的多項式以觀察局部特徵；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-A-XA-EXPAND-01-V1,G10G-A-XA-EXPAND-01,A-10-2 / F-10-2,多項式,局部表示,以(x-a)為基準重寫多項式,多表徵轉換,把多項式改寫成(x-a)的多項式以觀察局部特徵；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-A-XA-EXPAND-01-R1,G10G-A-XA-EXPAND-01,A-10-2 / F-10-2,多項式,局部表示,以(x-a)為基準重寫多項式,逆向與驗證,把多項式改寫成(x-a)的多項式以觀察局部特徵；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-A-XA-EXPAND-01-A1,G10G-A-XA-EXPAND-01,A-10-2 / F-10-2,多項式,局部表示,以(x-a)為基準重寫多項式,情境建模,把多項式改寫成(x-a)的多項式以觀察局部特徵；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-A-XA-EXPAND-01-T1,G10G-A-XA-EXPAND-01,A-10-2 / F-10-2,多項式,局部表示,以(x-a)為基準重寫多項式,條件變形,把多項式改寫成(x-a)的多項式以觀察局部特徵；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-A-XA-EXPAND-01-X1,G10G-A-XA-EXPAND-01,A-10-2 / F-10-2,多項式,局部表示,以(x-a)為基準重寫多項式,跨主題整合,把多項式改寫成(x-a)的多項式以觀察局部特徵；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-F-FNOT-01-C1,G10G-F-FNOT-01,F-10-1,函數,函數符號,f(x)意義,概念與條件辨識,由方程式表示過渡到函數輸入輸出符號；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-F-FNOT-01-P1,G10G-F-FNOT-01,F-10-1,函數,函數符號,f(x)意義,標準程序,由方程式表示過渡到函數輸入輸出符號；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-F-FNOT-01-V1,G10G-F-FNOT-01,F-10-1,函數,函數符號,f(x)意義,多表徵轉換,由方程式表示過渡到函數輸入輸出符號；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-FNOT-01-R1,G10G-F-FNOT-01,F-10-1,函數,函數符號,f(x)意義,逆向與驗證,由方程式表示過渡到函數輸入輸出符號；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-FNOT-01-A1,G10G-F-FNOT-01,F-10-1,函數,函數符號,f(x)意義,情境建模,由方程式表示過渡到函數輸入輸出符號；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-FNOT-01-T1,G10G-F-FNOT-01,F-10-1,函數,函數符號,f(x)意義,條件變形,由方程式表示過渡到函數輸入輸出符號；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-LINEAR-01-C1,G10G-F-LINEAR-01,F-10-1,函數,一次函數,一次函數與平移,概念與條件辨識,連結斜率與y=mx的平移圖形；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-F-LINEAR-01-P1,G10G-F-LINEAR-01,F-10-1,函數,一次函數,一次函數與平移,標準程序,連結斜率與y=mx的平移圖形；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-F-LINEAR-01-V1,G10G-F-LINEAR-01,F-10-1,函數,一次函數,一次函數與平移,多表徵轉換,連結斜率與y=mx的平移圖形；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-LINEAR-01-R1,G10G-F-LINEAR-01,F-10-1,函數,一次函數,一次函數與平移,逆向與驗證,連結斜率與y=mx的平移圖形；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-LINEAR-01-A1,G10G-F-LINEAR-01,F-10-1,函數,一次函數,一次函數與平移,情境建模,連結斜率與y=mx的平移圖形；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-LINEAR-01-T1,G10G-F-LINEAR-01,F-10-1,函數,一次函數,一次函數與平移,條件變形,連結斜率與y=mx的平移圖形；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-SECTION-01-C1,G10G-F-SECTION-01,F-10-1,函數,分點公式,數線分點公式,概念與條件辨識,內分點與一次內插；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-F-SECTION-01-P1,G10G-F-SECTION-01,F-10-1,函數,分點公式,數線分點公式,標準程序,內分點與一次內插；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-F-SECTION-01-V1,G10G-F-SECTION-01,F-10-1,函數,分點公式,數線分點公式,多表徵轉換,內分點與一次內插；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-SECTION-01-R1,G10G-F-SECTION-01,F-10-1,函數,分點公式,數線分點公式,逆向與驗證,內分點與一次內插；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-SECTION-01-A1,G10G-F-SECTION-01,F-10-1,函數,分點公式,數線分點公式,情境建模,內分點與一次內插；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-SECTION-01-T1,G10G-F-SECTION-01,F-10-1,函數,分點公式,數線分點公式,條件變形,內分點與一次內插；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-SECTION-01-X1,G10G-F-SECTION-01,F-10-1,函數,分點公式,數線分點公式,跨主題整合,內分點與一次內插；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-COMPLETE-01-C1,G10G-F-QUAD-COMPLETE-01,F-10-1,函數,二次函數,一般式配方,概念與條件辨識,把ax²+bx+c化為a(x-h)²+k；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-COMPLETE-01-P1,G10G-F-QUAD-COMPLETE-01,F-10-1,函數,二次函數,一般式配方,標準程序,把ax²+bx+c化為a(x-h)²+k；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-COMPLETE-01-V1,G10G-F-QUAD-COMPLETE-01,F-10-1,函數,二次函數,一般式配方,多表徵轉換,把ax²+bx+c化為a(x-h)²+k；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-COMPLETE-01-R1,G10G-F-QUAD-COMPLETE-01,F-10-1,函數,二次函數,一般式配方,逆向與驗證,把ax²+bx+c化為a(x-h)²+k；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-COMPLETE-01-A1,G10G-F-QUAD-COMPLETE-01,F-10-1,函數,二次函數,一般式配方,情境建模,把ax²+bx+c化為a(x-h)²+k；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-COMPLETE-01-T1,G10G-F-QUAD-COMPLETE-01,F-10-1,函數,二次函數,一般式配方,條件變形,把ax²+bx+c化為a(x-h)²+k；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-COMPLETE-01-X1,G10G-F-QUAD-COMPLETE-01,F-10-1,函數,二次函數,一般式配方,跨主題整合,把ax²+bx+c化為a(x-h)²+k；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-TRANS-01-C1,G10G-F-QUAD-TRANS-01,F-10-1,函數,二次函數,圖形轉換,概念與條件辨識,理解f(x-h)、f(-x)等圖形變換；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-TRANS-01-P1,G10G-F-QUAD-TRANS-01,F-10-1,函數,二次函數,圖形轉換,標準程序,理解f(x-h)、f(-x)等圖形變換；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-TRANS-01-V1,G10G-F-QUAD-TRANS-01,F-10-1,函數,二次函數,圖形轉換,多表徵轉換,理解f(x-h)、f(-x)等圖形變換；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-TRANS-01-R1,G10G-F-QUAD-TRANS-01,F-10-1,函數,二次函數,圖形轉換,逆向與驗證,理解f(x-h)、f(-x)等圖形變換；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-TRANS-01-A1,G10G-F-QUAD-TRANS-01,F-10-1,函數,二次函數,圖形轉換,情境建模,理解f(x-h)、f(-x)等圖形變換；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-TRANS-01-T1,G10G-F-QUAD-TRANS-01,F-10-1,函數,二次函數,圖形轉換,條件變形,理解f(x-h)、f(-x)等圖形變換；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-TRANS-01-X1,G10G-F-QUAD-TRANS-01,F-10-1,函數,二次函數,圖形轉換,跨主題整合,理解f(x-h)、f(-x)等圖形變換；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-CLOSED-01-C1,G10G-F-QUAD-CLOSED-01,F-10-1,函數,二次函數,閉區間極值應用,概念與條件辨識,比較頂點與端點求閉區間最大最小；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-CLOSED-01-P1,G10G-F-QUAD-CLOSED-01,F-10-1,函數,二次函數,閉區間極值應用,標準程序,比較頂點與端點求閉區間最大最小；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-CLOSED-01-V1,G10G-F-QUAD-CLOSED-01,F-10-1,函數,二次函數,閉區間極值應用,多表徵轉換,比較頂點與端點求閉區間最大最小；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-CLOSED-01-R1,G10G-F-QUAD-CLOSED-01,F-10-1,函數,二次函數,閉區間極值應用,逆向與驗證,比較頂點與端點求閉區間最大最小；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-CLOSED-01-A1,G10G-F-QUAD-CLOSED-01,F-10-1,函數,二次函數,閉區間極值應用,情境建模,比較頂點與端點求閉區間最大最小；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-CLOSED-01-T1,G10G-F-QUAD-CLOSED-01,F-10-1,函數,二次函數,閉區間極值應用,條件變形,比較頂點與端點求閉區間最大最小；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-QUAD-CLOSED-01-X1,G10G-F-QUAD-CLOSED-01,F-10-1,函數,二次函數,閉區間極值應用,跨主題整合,比較頂點與端點求閉區間最大最小；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-SYM-01-C1,G10G-F-CUBIC-SYM-01,F-10-2,函數,三次函數,三次函數對稱性,概念與條件辨識,辨認點對稱及平移後中心；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-SYM-01-P1,G10G-F-CUBIC-SYM-01,F-10-2,函數,三次函數,三次函數對稱性,標準程序,辨認點對稱及平移後中心；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-SYM-01-V1,G10G-F-CUBIC-SYM-01,F-10-2,函數,三次函數,三次函數對稱性,多表徵轉換,辨認點對稱及平移後中心；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-SYM-01-R1,G10G-F-CUBIC-SYM-01,F-10-2,函數,三次函數,三次函數對稱性,逆向與驗證,辨認點對稱及平移後中心；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-SYM-01-A1,G10G-F-CUBIC-SYM-01,F-10-2,函數,三次函數,三次函數對稱性,情境建模,辨認點對稱及平移後中心；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-SYM-01-T1,G10G-F-CUBIC-SYM-01,F-10-2,函數,三次函數,三次函數對稱性,條件變形,辨認點對稱及平移後中心；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-GLOBAL-01-C1,G10G-F-CUBIC-GLOBAL-01,F-10-2,函數,三次函數,大域特徵,概念與條件辨識,由最高次項判斷兩端趨勢；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-GLOBAL-01-P1,G10G-F-CUBIC-GLOBAL-01,F-10-2,函數,三次函數,大域特徵,標準程序,由最高次項判斷兩端趨勢；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-GLOBAL-01-V1,G10G-F-CUBIC-GLOBAL-01,F-10-2,函數,三次函數,大域特徵,多表徵轉換,由最高次項判斷兩端趨勢；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-GLOBAL-01-R1,G10G-F-CUBIC-GLOBAL-01,F-10-2,函數,三次函數,大域特徵,逆向與驗證,由最高次項判斷兩端趨勢；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-GLOBAL-01-A1,G10G-F-CUBIC-GLOBAL-01,F-10-2,函數,三次函數,大域特徵,情境建模,由最高次項判斷兩端趨勢；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-GLOBAL-01-T1,G10G-F-CUBIC-GLOBAL-01,F-10-2,函數,三次函數,大域特徵,條件變形,由最高次項判斷兩端趨勢；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-GLOBAL-01-X1,G10G-F-CUBIC-GLOBAL-01,F-10-2,函數,三次函數,大域特徵,跨主題整合,由最高次項判斷兩端趨勢；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-LOCAL-01-C1,G10G-F-CUBIC-LOCAL-01,F-10-2,函數,三次函數,局部近似,概念與條件辨識,以(x-h)表示觀察x=h附近近似直線；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-LOCAL-01-P1,G10G-F-CUBIC-LOCAL-01,F-10-2,函數,三次函數,局部近似,標準程序,以(x-h)表示觀察x=h附近近似直線；第二層：依標準算法完成運算、解式、作圖、統計或機率,標準計算/推導,代數程序、變形或公式套用錯誤,2,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-LOCAL-01-V1,G10G-F-CUBIC-LOCAL-01,F-10-2,函數,三次函數,局部近似,多表徵轉換,以(x-h)表示觀察x=h附近近似直線；第二層：在文字、代數式、數線、函數圖、坐標、統計圖間轉換,式↔圖↔表↔文字,轉換後遺失定義域、方向或幾何意義,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-LOCAL-01-R1,G10G-F-CUBIC-LOCAL-01,F-10-2,函數,三次函數,局部近似,逆向與驗證,以(x-h)表示觀察x=h附近近似直線；第二層：由結果反求參數/條件並以代回、圖形、估算驗證,反推、驗證、找錯,只會正向算法，無法檢查必要充分性,3,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-LOCAL-01-A1,G10G-F-CUBIC-LOCAL-01,F-10-2,函數,三次函數,局部近似,情境建模,以(x-h)表示觀察x=h附近近似直線；第二層：從科學、工程、數據或生活情境建立模型並解釋,建模應用題,模型選擇、變數設定、單位或答案詮釋錯誤,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-LOCAL-01-T1,G10G-F-CUBIC-LOCAL-01,F-10-2,函數,三次函數,局部近似,條件變形,以(x-h)表示觀察x=h附近近似直線；第二層：加入參數、絕對值、分式根式、多區間或多步驟條件,進階變形題,局部技巧正確但整體條件控制失敗,4,普通高中G10適齡,MathAI原創語義分類
G10G-F-CUBIC-LOCAL-01-X1,G10G-F-CUBIC-LOCAL-01,F-10-2,函數,三次函數,局部近似,跨主題整合,以(x-h)表示觀察x=h附近近似直線；第二層：整合函數、代數、解析幾何、三角比、計數機率與統計,跨章/學測型,無法辨識需串接的知識鏈與策略,5,普通高中G10適齡,MathAI原創語義分類
G10G-F-POLY-INEQ-01-C1,G10G-F-POLY-INEQ-01,F-10-3,函數與不等式,多項式不等式,一次二次不等式,概念與條件辨識,以符號表或圖形找解區間；第二層：辨認定義、適用條件、符號、函數/幾何角色,概念判斷、條件辨識,忽略定義域、限制條件或符號方向,1,普通高中G10適齡,MathAI原創語義分類
