micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G12B-F-ODDEVEN-01-V1,G12B-F-ODDEVEN-01,F-12乙-1,函數與微積分,函數,奇偶性,多表徵轉換,由f(-x)判奇偶與圖形對稱；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-ODDEVEN-01-R1,G12B-F-ODDEVEN-01,F-12乙-1,函數與微積分,函數,奇偶性,逆向驗證,由f(-x)判奇偶與圖形對稱；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-ODDEVEN-01-A1,G12B-F-ODDEVEN-01,F-12乙-1,函數與微積分,函數,奇偶性,情境建模,由f(-x)判奇偶與圖形對稱；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-ODDEVEN-01-T1,G12B-F-ODDEVEN-01,F-12乙-1,函數與微積分,函數,奇偶性,條件變形,由f(-x)判奇偶與圖形對稱；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVE-01-C1,G12B-F-CONCAVE-01,F-12乙-1,函數與微積分,函數,凹凸性概念,概念與條件辨識,從圖形理解凹凸；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVE-01-P1,G12B-F-CONCAVE-01,F-12乙-1,函數與微積分,函數,凹凸性概念,標準程序,從圖形理解凹凸；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVE-01-V1,G12B-F-CONCAVE-01,F-12乙-1,函數與微積分,函數,凹凸性概念,多表徵轉換,從圖形理解凹凸；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVE-01-R1,G12B-F-CONCAVE-01,F-12乙-1,函數與微積分,函數,凹凸性概念,逆向驗證,從圖形理解凹凸；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVE-01-A1,G12B-F-CONCAVE-01,F-12乙-1,函數與微積分,函數,凹凸性概念,情境建模,從圖形理解凹凸；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVE-01-T1,G12B-F-CONCAVE-01,F-12乙-1,函數與微積分,函數,凹凸性概念,條件變形,從圖形理解凹凸；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-01-C1,G12B-F-LIMIT-01,F-12乙-2,函數與微積分,函數極限,點極限,概念與條件辨識,以表格/圖形/代數理解函數極限；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-01-P1,G12B-F-LIMIT-01,F-12乙-2,函數與微積分,函數極限,點極限,標準程序,以表格/圖形/代數理解函數極限；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-01-V1,G12B-F-LIMIT-01,F-12乙-2,函數與微積分,函數極限,點極限,多表徵轉換,以表格/圖形/代數理解函數極限；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-01-R1,G12B-F-LIMIT-01,F-12乙-2,函數與微積分,函數極限,點極限,逆向驗證,以表格/圖形/代數理解函數極限；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-01-A1,G12B-F-LIMIT-01,F-12乙-2,函數與微積分,函數極限,點極限,情境建模,以表格/圖形/代數理解函數極限；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-01-T1,G12B-F-LIMIT-01,F-12乙-2,函數與微積分,函數極限,點極限,條件變形,以表格/圖形/代數理解函數極限；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-LAW-01-C1,G12B-F-LIMIT-LAW-01,F-12乙-2,函數與微積分,函數極限,極限運算,概念與條件辨識,多項式與簡單有理式極限；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-LAW-01-P1,G12B-F-LIMIT-LAW-01,F-12乙-2,函數與微積分,函數極限,極限運算,標準程序,多項式與簡單有理式極限；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-LAW-01-V1,G12B-F-LIMIT-LAW-01,F-12乙-2,函數與微積分,函數極限,極限運算,多表徵轉換,多項式與簡單有理式極限；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-LAW-01-R1,G12B-F-LIMIT-LAW-01,F-12乙-2,函數與微積分,函數極限,極限運算,逆向驗證,多項式與簡單有理式極限；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-LAW-01-A1,G12B-F-LIMIT-LAW-01,F-12乙-2,函數與微積分,函數極限,極限運算,情境建模,多項式與簡單有理式極限；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-LAW-01-T1,G12B-F-LIMIT-LAW-01,F-12乙-2,函數與微積分,函數極限,極限運算,條件變形,多項式與簡單有理式極限；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-LIMIT-LAW-01-X1,G12B-F-LIMIT-LAW-01,F-12乙-2,函數與微積分,函數極限,極限運算,跨主題整合,多項式與簡單有理式極限；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONT-01-C1,G12B-F-CONT-01,F-12乙-2,函數與微積分,連續,函數連續,概念與條件辨識,理解極限值與函數值一致；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONT-01-P1,G12B-F-CONT-01,F-12乙-2,函數與微積分,連續,函數連續,標準程序,理解極限值與函數值一致；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONT-01-V1,G12B-F-CONT-01,F-12乙-2,函數與微積分,連續,函數連續,多表徵轉換,理解極限值與函數值一致；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONT-01-R1,G12B-F-CONT-01,F-12乙-2,函數與微積分,連續,函數連續,逆向驗證,理解極限值與函數值一致；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONT-01-A1,G12B-F-CONT-01,F-12乙-2,函數與微積分,連續,函數連續,情境建模,理解極限值與函數值一致；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONT-01-T1,G12B-F-CONT-01,F-12乙-2,函數與微積分,連續,函數連續,條件變形,理解極限值與函數值一致；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONT-01-X1,G12B-F-CONT-01,F-12乙-2,函數與微積分,連續,函數連續,跨主題整合,理解極限值與函數值一致；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-IVT-01-C1,G12B-F-IVT-01,F-12乙-2,函數與微積分,連續,介值定理,概念與條件辨識,以連續性判存在性；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-IVT-01-P1,G12B-F-IVT-01,F-12乙-2,函數與微積分,連續,介值定理,標準程序,以連續性判存在性；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-IVT-01-V1,G12B-F-IVT-01,F-12乙-2,函數與微積分,連續,介值定理,多表徵轉換,以連續性判存在性；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-IVT-01-R1,G12B-F-IVT-01,F-12乙-2,函數與微積分,連續,介值定理,逆向驗證,以連續性判存在性；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-IVT-01-A1,G12B-F-IVT-01,F-12乙-2,函數與微積分,連續,介值定理,情境建模,以連續性判存在性；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-IVT-01-T1,G12B-F-IVT-01,F-12乙-2,函數與微積分,連續,介值定理,條件變形,以連續性判存在性；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-IVT-01-X1,G12B-F-IVT-01,F-12乙-2,函數與微積分,連續,介值定理,跨主題整合,以連續性判存在性；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SQUEEZE-01-C1,G12B-F-SQUEEZE-01,F-12乙-2,函數與微積分,函數極限,夾擠定理,概念與條件辨識,基本夾擠求極限；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SQUEEZE-01-P1,G12B-F-SQUEEZE-01,F-12乙-2,函數與微積分,函數極限,夾擠定理,標準程序,基本夾擠求極限；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SQUEEZE-01-V1,G12B-F-SQUEEZE-01,F-12乙-2,函數與微積分,函數極限,夾擠定理,多表徵轉換,基本夾擠求極限；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SQUEEZE-01-R1,G12B-F-SQUEEZE-01,F-12乙-2,函數與微積分,函數極限,夾擠定理,逆向驗證,基本夾擠求極限；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SQUEEZE-01-A1,G12B-F-SQUEEZE-01,F-12乙-2,函數與微積分,函數極限,夾擠定理,情境建模,基本夾擠求極限；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SQUEEZE-01-T1,G12B-F-SQUEEZE-01,F-12乙-2,函數與微積分,函數極限,夾擠定理,條件變形,基本夾擠求極限；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SQUEEZE-01-X1,G12B-F-SQUEEZE-01,F-12乙-2,函數與微積分,函數極限,夾擠定理,跨主題整合,基本夾擠求極限；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DERDEF-01-C1,G12B-F-DERDEF-01,F-12乙-3,函數與微積分,微分,導數定義,概念與條件辨識,由平均變化率極限理解瞬時變化率；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DERDEF-01-P1,G12B-F-DERDEF-01,F-12乙-3,函數與微積分,微分,導數定義,標準程序,由平均變化率極限理解瞬時變化率；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DERDEF-01-V1,G12B-F-DERDEF-01,F-12乙-3,函數與微積分,微分,導數定義,多表徵轉換,由平均變化率極限理解瞬時變化率；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DERDEF-01-R1,G12B-F-DERDEF-01,F-12乙-3,函數與微積分,微分,導數定義,逆向驗證,由平均變化率極限理解瞬時變化率；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DERDEF-01-A1,G12B-F-DERDEF-01,F-12乙-3,函數與微積分,微分,導數定義,情境建模,由平均變化率極限理解瞬時變化率；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DERDEF-01-T1,G12B-F-DERDEF-01,F-12乙-3,函數與微積分,微分,導數定義,條件變形,由平均變化率極限理解瞬時變化率；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DERDEF-01-X1,G12B-F-DERDEF-01,F-12乙-3,函數與微積分,微分,導數定義,跨主題整合,由平均變化率極限理解瞬時變化率；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TANGENT-01-C1,G12B-F-TANGENT-01,F-12乙-3,函數與微積分,微分,切線與導數,概念與條件辨識,導數作為切線斜率；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TANGENT-01-P1,G12B-F-TANGENT-01,F-12乙-3,函數與微積分,微分,切線與導數,標準程序,導數作為切線斜率；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TANGENT-01-V1,G12B-F-TANGENT-01,F-12乙-3,函數與微積分,微分,切線與導數,多表徵轉換,導數作為切線斜率；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TANGENT-01-R1,G12B-F-TANGENT-01,F-12乙-3,函數與微積分,微分,切線與導數,逆向驗證,導數作為切線斜率；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TANGENT-01-A1,G12B-F-TANGENT-01,F-12乙-3,函數與微積分,微分,切線與導數,情境建模,導數作為切線斜率；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TANGENT-01-T1,G12B-F-TANGENT-01,F-12乙-3,函數與微積分,微分,切線與導數,條件變形,導數作為切線斜率；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-POLYDER-01-C1,G12B-F-POLYDER-01,F-12乙-3,函數與微積分,微分,多項式微分,概念與條件辨識,冪次法則與線性運算；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-POLYDER-01-P1,G12B-F-POLYDER-01,F-12乙-3,函數與微積分,微分,多項式微分,標準程序,冪次法則與線性運算；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-POLYDER-01-V1,G12B-F-POLYDER-01,F-12乙-3,函數與微積分,微分,多項式微分,多表徵轉換,冪次法則與線性運算；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-POLYDER-01-R1,G12B-F-POLYDER-01,F-12乙-3,函數與微積分,微分,多項式微分,逆向驗證,冪次法則與線性運算；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-POLYDER-01-A1,G12B-F-POLYDER-01,F-12乙-3,函數與微積分,微分,多項式微分,情境建模,冪次法則與線性運算；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-POLYDER-01-T1,G12B-F-POLYDER-01,F-12乙-3,函數與微積分,微分,多項式微分,條件變形,冪次法則與線性運算；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SECOND-01-C1,G12B-F-SECOND-01,F-12乙-4,函數與微積分,導函數,二階導數,概念與條件辨識,理解二階導數與變化率變化；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SECOND-01-P1,G12B-F-SECOND-01,F-12乙-4,函數與微積分,導函數,二階導數,標準程序,理解二階導數與變化率變化；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SECOND-01-V1,G12B-F-SECOND-01,F-12乙-4,函數與微積分,導函數,二階導數,多表徵轉換,理解二階導數與變化率變化；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SECOND-01-R1,G12B-F-SECOND-01,F-12乙-4,函數與微積分,導函數,二階導數,逆向驗證,理解二階導數與變化率變化；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SECOND-01-A1,G12B-F-SECOND-01,F-12乙-4,函數與微積分,導函數,二階導數,情境建模,理解二階導數與變化率變化；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SECOND-01-T1,G12B-F-SECOND-01,F-12乙-4,函數與微積分,導函數,二階導數,條件變形,理解二階導數與變化率變化；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-SECOND-01-X1,G12B-F-SECOND-01,F-12乙-4,函數與微積分,導函數,二階導數,跨主題整合,理解二階導數與變化率變化；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MONOTONE-01-C1,G12B-F-MONOTONE-01,F-12乙-4,函數與微積分,導函數應用,單調性,概念與條件辨識,以f'正負判增減；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MONOTONE-01-P1,G12B-F-MONOTONE-01,F-12乙-4,函數與微積分,導函數應用,單調性,標準程序,以f'正負判增減；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MONOTONE-01-V1,G12B-F-MONOTONE-01,F-12乙-4,函數與微積分,導函數應用,單調性,多表徵轉換,以f'正負判增減；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MONOTONE-01-R1,G12B-F-MONOTONE-01,F-12乙-4,函數與微積分,導函數應用,單調性,逆向驗證,以f'正負判增減；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MONOTONE-01-A1,G12B-F-MONOTONE-01,F-12乙-4,函數與微積分,導函數應用,單調性,情境建模,以f'正負判增減；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MONOTONE-01-T1,G12B-F-MONOTONE-01,F-12乙-4,函數與微積分,導函數應用,單調性,條件變形,以f'正負判增減；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MONOTONE-01-X1,G12B-F-MONOTONE-01,F-12乙-4,函數與微積分,導函數應用,單調性,跨主題整合,以f'正負判增減；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVITY-01-C1,G12B-F-CONCAVITY-01,F-12乙-4,函數與微積分,導函數應用,凹凸性,概念與條件辨識,以f''判凹凸；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVITY-01-P1,G12B-F-CONCAVITY-01,F-12乙-4,函數與微積分,導函數應用,凹凸性,標準程序,以f''判凹凸；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVITY-01-V1,G12B-F-CONCAVITY-01,F-12乙-4,函數與微積分,導函數應用,凹凸性,多表徵轉換,以f''判凹凸；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVITY-01-R1,G12B-F-CONCAVITY-01,F-12乙-4,函數與微積分,導函數應用,凹凸性,逆向驗證,以f''判凹凸；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVITY-01-A1,G12B-F-CONCAVITY-01,F-12乙-4,函數與微積分,導函數應用,凹凸性,情境建模,以f''判凹凸；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVITY-01-T1,G12B-F-CONCAVITY-01,F-12乙-4,函數與微積分,導函數應用,凹凸性,條件變形,以f''判凹凸；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-CONCAVITY-01-X1,G12B-F-CONCAVITY-01,F-12乙-4,函數與微積分,導函數應用,凹凸性,跨主題整合,以f''判凹凸；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-OPT-01-C1,G12B-F-OPT-01,F-12乙-4,函數與微積分,導函數應用,基本最佳化,概念與條件辨識,商管/成本收益等基本極值；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-OPT-01-P1,G12B-F-OPT-01,F-12乙-4,函數與微積分,導函數應用,基本最佳化,標準程序,商管/成本收益等基本極值；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-OPT-01-V1,G12B-F-OPT-01,F-12乙-4,函數與微積分,導函數應用,基本最佳化,多表徵轉換,商管/成本收益等基本極值；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-OPT-01-R1,G12B-F-OPT-01,F-12乙-4,函數與微積分,導函數應用,基本最佳化,逆向驗證,商管/成本收益等基本極值；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-OPT-01-A1,G12B-F-OPT-01,F-12乙-4,函數與微積分,導函數應用,基本最佳化,情境建模,商管/成本收益等基本極值；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-OPT-01-T1,G12B-F-OPT-01,F-12乙-4,函數與微積分,導函數應用,基本最佳化,條件變形,商管/成本收益等基本極值；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-OPT-01-X1,G12B-F-OPT-01,F-12乙-4,函數與微積分,導函數應用,基本最佳化,跨主題整合,商管/成本收益等基本極值；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MARGINAL-01-C1,G12B-F-MARGINAL-01,F-12乙-4,函數與微積分,導函數應用,邊際意涵,概念與條件辨識,以導數理解邊際成本/收益等；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MARGINAL-01-P1,G12B-F-MARGINAL-01,F-12乙-4,函數與微積分,導函數應用,邊際意涵,標準程序,以導數理解邊際成本/收益等；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
