micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G03-N-DIV3X1-01-M1,G03-N-DIV3X1-01,N-3-5,除法,直式除法,三位數除一位數,操作建構,含逐位分與退位重組；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-DIV3X1-01-P1,G03-N-DIV3X1-01,N-3-5,除法,直式除法,三位數除一位數,標準程序,含逐位分與退位重組；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-DIV3X1-01-V1,G03-N-DIV3X1-01,N-3-5,除法,直式除法,三位數除一位數,表徵轉換,含逐位分與退位重組；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-DIV3X1-01-A1,G03-N-DIV3X1-01,N-3-5,除法,直式除法,三位數除一位數,情境應用,含逐位分與退位重組；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-DIV3X1-01-R1,G03-N-DIV3X1-01,N-3-5,除法,直式除法,三位數除一位數,逆向未知,含逐位分與退位重組；第二層：由結果反求缺數、未知邊長、未知份數或未知量,缺項、驗算、反推,只會正向計算，不能用互逆關係,4,G3適齡,MathAI原創語義分類
G03-N-DIV3X1-01-T1,G03-N-DIV3X1-01,N-3-5,除法,直式除法,三位數除一位數,條件變形,含逐位分與退位重組；第二層：加入餘數、0、跨表徵、多步驟或干擾資訊,進階變形,忽略限制條件、中間量或合理性,4,G3適齡,MathAI原創語義分類
G03-N-DIV-ZERO-01-C1,G03-N-DIV-ZERO-01,N-3-5,除法,特殊除法,商中含0,概念辨識,處理中間位不夠除、需補0的直式；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-DIV-ZERO-01-M1,G03-N-DIV-ZERO-01,N-3-5,除法,特殊除法,商中含0,操作建構,處理中間位不夠除、需補0的直式；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-DIV-ZERO-01-P1,G03-N-DIV-ZERO-01,N-3-5,除法,特殊除法,商中含0,標準程序,處理中間位不夠除、需補0的直式；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-DIV-ZERO-01-V1,G03-N-DIV-ZERO-01,N-3-5,除法,特殊除法,商中含0,表徵轉換,處理中間位不夠除、需補0的直式；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-DIV-ZERO-01-A1,G03-N-DIV-ZERO-01,N-3-5,除法,特殊除法,商中含0,情境應用,處理中間位不夠除、需補0的直式；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-DIV-ZERO-01-R1,G03-N-DIV-ZERO-01,N-3-5,除法,特殊除法,商中含0,逆向未知,處理中間位不夠除、需補0的直式；第二層：由結果反求缺數、未知邊長、未知份數或未知量,缺項、驗算、反推,只會正向計算，不能用互逆關係,4,G3適齡,MathAI原創語義分類
G03-N-DIV-ZERO-01-T1,G03-N-DIV-ZERO-01,N-3-5,除法,特殊除法,商中含0,條件變形,處理中間位不夠除、需補0的直式；第二層：加入餘數、0、跨表徵、多步驟或干擾資訊,進階變形,忽略限制條件、中間量或合理性,4,G3適齡,MathAI原創語義分類
G03-R-MULDIV-INV-01-C1,G03-R-MULDIV-INV-01,R-3-1,乘除關係,互逆與驗算,乘除互逆,概念辨識,用乘法驗除法、由三數關係求未知；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-R-MULDIV-INV-01-M1,G03-R-MULDIV-INV-01,R-3-1,乘除關係,互逆與驗算,乘除互逆,操作建構,用乘法驗除法、由三數關係求未知；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-R-MULDIV-INV-01-P1,G03-R-MULDIV-INV-01,R-3-1,乘除關係,互逆與驗算,乘除互逆,標準程序,用乘法驗除法、由三數關係求未知；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-R-MULDIV-INV-01-V1,G03-R-MULDIV-INV-01,R-3-1,乘除關係,互逆與驗算,乘除互逆,表徵轉換,用乘法驗除法、由三數關係求未知；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-R-MULDIV-INV-01-A1,G03-R-MULDIV-INV-01,R-3-1,乘除關係,互逆與驗算,乘除互逆,情境應用,用乘法驗除法、由三數關係求未知；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-R-MULDIV-INV-01-R1,G03-R-MULDIV-INV-01,R-3-1,乘除關係,互逆與驗算,乘除互逆,逆向未知,用乘法驗除法、由三數關係求未知；第二層：由結果反求缺數、未知邊長、未知份數或未知量,缺項、驗算、反推,只會正向計算，不能用互逆關係,4,G3適齡,MathAI原創語義分類
G03-N-DIV-APP-01-C1,G03-N-DIV-APP-01,N-3-6,除法,除法應用,每份量與份數,概念辨識,辨認分裝型與平分型文字題；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-DIV-APP-01-M1,G03-N-DIV-APP-01,N-3-6,除法,除法應用,每份量與份數,操作建構,辨認分裝型與平分型文字題；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-DIV-APP-01-P1,G03-N-DIV-APP-01,N-3-6,除法,除法應用,每份量與份數,標準程序,辨認分裝型與平分型文字題；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-DIV-APP-01-V1,G03-N-DIV-APP-01,N-3-6,除法,除法應用,每份量與份數,表徵轉換,辨認分裝型與平分型文字題；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-DIV-APP-01-A1,G03-N-DIV-APP-01,N-3-6,除法,除法應用,每份量與份數,情境應用,辨認分裝型與平分型文字題；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-DIV-APP-01-R1,G03-N-DIV-APP-01,N-3-6,除法,除法應用,每份量與份數,逆向未知,辨認分裝型與平分型文字題；第二層：由結果反求缺數、未知邊長、未知份數或未知量,缺項、驗算、反推,只會正向計算，不能用互逆關係,4,G3適齡,MathAI原創語義分類
G03-N-2STEP-01-C1,G03-N-2STEP-01,N-3-7,兩步驟,加減乘混合,先乘再加減,概念辨識,由情境找中間量並分步計算；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-2STEP-01-M1,G03-N-2STEP-01,N-3-7,兩步驟,加減乘混合,先乘再加減,操作建構,由情境找中間量並分步計算；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-2STEP-01-P1,G03-N-2STEP-01,N-3-7,兩步驟,加減乘混合,先乘再加減,標準程序,由情境找中間量並分步計算；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-2STEP-01-V1,G03-N-2STEP-01,N-3-7,兩步驟,加減乘混合,先乘再加減,表徵轉換,由情境找中間量並分步計算；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-2STEP-01-A1,G03-N-2STEP-01,N-3-7,兩步驟,加減乘混合,先乘再加減,情境應用,由情境找中間量並分步計算；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-2STEP-01-R1,G03-N-2STEP-01,N-3-7,兩步驟,加減乘混合,先乘再加減,逆向未知,由情境找中間量並分步計算；第二層：由結果反求缺數、未知邊長、未知份數或未知量,缺項、驗算、反推,只會正向計算，不能用互逆關係,4,G3適齡,MathAI原創語義分類
G03-N-2STEP-01-T1,G03-N-2STEP-01,N-3-7,兩步驟,加減乘混合,先乘再加減,條件變形,由情境找中間量並分步計算；第二層：加入餘數、0、跨表徵、多步驟或干擾資訊,進階變形,忽略限制條件、中間量或合理性,4,G3適齡,MathAI原創語義分類
G03-N-2STEP-02-C1,G03-N-2STEP-02,N-3-7,兩步驟,加減除混合,先除再加減,概念辨識,由平均/分裝後接續加減；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-2STEP-02-M1,G03-N-2STEP-02,N-3-7,兩步驟,加減除混合,先除再加減,操作建構,由平均/分裝後接續加減；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-2STEP-02-P1,G03-N-2STEP-02,N-3-7,兩步驟,加減除混合,先除再加減,標準程序,由平均/分裝後接續加減；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-2STEP-02-V1,G03-N-2STEP-02,N-3-7,兩步驟,加減除混合,先除再加減,表徵轉換,由平均/分裝後接續加減；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-2STEP-02-A1,G03-N-2STEP-02,N-3-7,兩步驟,加減除混合,先除再加減,情境應用,由平均/分裝後接續加減；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-2STEP-02-R1,G03-N-2STEP-02,N-3-7,兩步驟,加減除混合,先除再加減,逆向未知,由平均/分裝後接續加減；第二層：由結果反求缺數、未知邊長、未知份數或未知量,缺項、驗算、反推,只會正向計算，不能用互逆關係,4,G3適齡,MathAI原創語義分類
G03-N-2STEP-02-T1,G03-N-2STEP-02,N-3-7,兩步驟,加減除混合,先除再加減,條件變形,由平均/分裝後接續加減；第二層：加入餘數、0、跨表徵、多步驟或干擾資訊,進階變形,忽略限制條件、中間量或合理性,4,G3適齡,MathAI原創語義分類
G03-N-2STEP-03-C1,G03-N-2STEP-03,N-3-7,兩步驟,乘除混合,倍數與分組兩步驟,概念辨識,建立單位量、總量、份數的連續關係；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-2STEP-03-M1,G03-N-2STEP-03,N-3-7,兩步驟,乘除混合,倍數與分組兩步驟,操作建構,建立單位量、總量、份數的連續關係；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-2STEP-03-P1,G03-N-2STEP-03,N-3-7,兩步驟,乘除混合,倍數與分組兩步驟,標準程序,建立單位量、總量、份數的連續關係；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-2STEP-03-V1,G03-N-2STEP-03,N-3-7,兩步驟,乘除混合,倍數與分組兩步驟,表徵轉換,建立單位量、總量、份數的連續關係；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-2STEP-03-A1,G03-N-2STEP-03,N-3-7,兩步驟,乘除混合,倍數與分組兩步驟,情境應用,建立單位量、總量、份數的連續關係；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-2STEP-03-R1,G03-N-2STEP-03,N-3-7,兩步驟,乘除混合,倍數與分組兩步驟,逆向未知,建立單位量、總量、份數的連續關係；第二層：由結果反求缺數、未知邊長、未知份數或未知量,缺項、驗算、反推,只會正向計算，不能用互逆關係,4,G3適齡,MathAI原創語義分類
G03-N-2STEP-03-T1,G03-N-2STEP-03,N-3-7,兩步驟,乘除混合,倍數與分組兩步驟,條件變形,建立單位量、總量、份數的連續關係；第二層：加入餘數、0、跨表徵、多步驟或干擾資訊,進階變形,忽略限制條件、中間量或合理性,4,G3適齡,MathAI原創語義分類
G03-N-EST-4OPS-01-C1,G03-N-EST-4OPS-01,N-3-8,估算,四則估算,合理估算策略,概念辨識,依運算選合適概數，不追求唯一估法；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-EST-4OPS-01-M1,G03-N-EST-4OPS-01,N-3-8,估算,四則估算,合理估算策略,操作建構,依運算選合適概數，不追求唯一估法；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-EST-4OPS-01-P1,G03-N-EST-4OPS-01,N-3-8,估算,四則估算,合理估算策略,標準程序,依運算選合適概數，不追求唯一估法；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-EST-4OPS-01-V1,G03-N-EST-4OPS-01,N-3-8,估算,四則估算,合理估算策略,表徵轉換,依運算選合適概數，不追求唯一估法；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-EST-4OPS-01-A1,G03-N-EST-4OPS-01,N-3-8,估算,四則估算,合理估算策略,情境應用,依運算選合適概數，不追求唯一估法；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-EST-4OPS-01-R1,G03-N-EST-4OPS-01,N-3-8,估算,四則估算,合理估算策略,逆向未知,依運算選合適概數，不追求唯一估法；第二層：由結果反求缺數、未知邊長、未知份數或未知量,缺項、驗算、反推,只會正向計算，不能用互逆關係,4,G3適齡,MathAI原創語義分類
G03-N-FRAC-BASIC-01-C1,G03-N-FRAC-BASIC-01,N-3-9,分數,分數概念,幾分之幾,概念辨識,由連續量/離散量等分認識一般分數；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-FRAC-BASIC-01-M1,G03-N-FRAC-BASIC-01,N-3-9,分數,分數概念,幾分之幾,操作建構,由連續量/離散量等分認識一般分數；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-FRAC-BASIC-01-P1,G03-N-FRAC-BASIC-01,N-3-9,分數,分數概念,幾分之幾,標準程序,由連續量/離散量等分認識一般分數；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-FRAC-BASIC-01-V1,G03-N-FRAC-BASIC-01,N-3-9,分數,分數概念,幾分之幾,表徵轉換,由連續量/離散量等分認識一般分數；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-FRAC-BASIC-01-A1,G03-N-FRAC-BASIC-01,N-3-9,分數,分數概念,幾分之幾,情境應用,由連續量/離散量等分認識一般分數；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-FRAC-ONE-01-C1,G03-N-FRAC-ONE-01,N-3-9,分數,分數與1,分子等於分母,概念辨識,理解數個單位分數合成1；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-FRAC-ONE-01-M1,G03-N-FRAC-ONE-01,N-3-9,分數,分數與1,分子等於分母,操作建構,理解數個單位分數合成1；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-FRAC-ONE-01-P1,G03-N-FRAC-ONE-01,N-3-9,分數,分數與1,分子等於分母,標準程序,理解數個單位分數合成1；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-FRAC-ONE-01-V1,G03-N-FRAC-ONE-01,N-3-9,分數,分數與1,分子等於分母,表徵轉換,理解數個單位分數合成1；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-FRAC-ONE-01-A1,G03-N-FRAC-ONE-01,N-3-9,分數,分數與1,分子等於分母,情境應用,理解數個單位分數合成1；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-FRAC-CMP-01-C1,G03-N-FRAC-CMP-01,N-3-9,分數,同分母分數,同分母大小比較,概念辨識,同一整體、分母相同時比較分子；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-FRAC-CMP-01-M1,G03-N-FRAC-CMP-01,N-3-9,分數,同分母分數,同分母大小比較,操作建構,同一整體、分母相同時比較分子；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-FRAC-CMP-01-P1,G03-N-FRAC-CMP-01,N-3-9,分數,同分母分數,同分母大小比較,標準程序,同一整體、分母相同時比較分子；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-FRAC-CMP-01-V1,G03-N-FRAC-CMP-01,N-3-9,分數,同分母分數,同分母大小比較,表徵轉換,同一整體、分母相同時比較分子；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-FRAC-CMP-01-A1,G03-N-FRAC-CMP-01,N-3-9,分數,同分母分數,同分母大小比較,情境應用,同一整體、分母相同時比較分子；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-FRAC-ADD-01-C1,G03-N-FRAC-ADD-01,N-3-9,分數,同分母加減,同分母分數加法,概念辨識,以單位分數累加理解分子相加；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-FRAC-ADD-01-M1,G03-N-FRAC-ADD-01,N-3-9,分數,同分母加減,同分母分數加法,操作建構,以單位分數累加理解分子相加；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-FRAC-ADD-01-P1,G03-N-FRAC-ADD-01,N-3-9,分數,同分母加減,同分母分數加法,標準程序,以單位分數累加理解分子相加；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-FRAC-ADD-01-V1,G03-N-FRAC-ADD-01,N-3-9,分數,同分母加減,同分母分數加法,表徵轉換,以單位分數累加理解分子相加；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-FRAC-ADD-01-A1,G03-N-FRAC-ADD-01,N-3-9,分數,同分母加減,同分母分數加法,情境應用,以單位分數累加理解分子相加；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-FRAC-ADD-01-R1,G03-N-FRAC-ADD-01,N-3-9,分數,同分母加減,同分母分數加法,逆向未知,以單位分數累加理解分子相加；第二層：由結果反求缺數、未知邊長、未知份數或未知量,缺項、驗算、反推,只會正向計算，不能用互逆關係,4,G3適齡,MathAI原創語義分類
G03-N-FRAC-SUB-01-C1,G03-N-FRAC-SUB-01,N-3-9,分數,同分母加減,同分母分數減法,概念辨識,以單位分數移除理解分子相減；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-FRAC-SUB-01-M1,G03-N-FRAC-SUB-01,N-3-9,分數,同分母加減,同分母分數減法,操作建構,以單位分數移除理解分子相減；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-FRAC-SUB-01-P1,G03-N-FRAC-SUB-01,N-3-9,分數,同分母加減,同分母分數減法,標準程序,以單位分數移除理解分子相減；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-FRAC-SUB-01-V1,G03-N-FRAC-SUB-01,N-3-9,分數,同分母加減,同分母分數減法,表徵轉換,以單位分數移除理解分子相減；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-FRAC-SUB-01-A1,G03-N-FRAC-SUB-01,N-3-9,分數,同分母加減,同分母分數減法,情境應用,以單位分數移除理解分子相減；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-FRAC-SUB-01-R1,G03-N-FRAC-SUB-01,N-3-9,分數,同分母加減,同分母分數減法,逆向未知,以單位分數移除理解分子相減；第二層：由結果反求缺數、未知邊長、未知份數或未知量,缺項、驗算、反推,只會正向計算，不能用互逆關係,4,G3適齡,MathAI原創語義分類
G03-N-FRAC-NUMBERLINE-01-C1,G03-N-FRAC-NUMBERLINE-01,N-3-9 / N-3-11,分數,數線,分數在數線上的位置,概念辨識,把0到1或大於1的簡單分數放到數線；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-FRAC-NUMBERLINE-01-M1,G03-N-FRAC-NUMBERLINE-01,N-3-9 / N-3-11,分數,數線,分數在數線上的位置,操作建構,把0到1或大於1的簡單分數放到數線；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-FRAC-NUMBERLINE-01-P1,G03-N-FRAC-NUMBERLINE-01,N-3-9 / N-3-11,分數,數線,分數在數線上的位置,標準程序,把0到1或大於1的簡單分數放到數線；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-FRAC-NUMBERLINE-01-V1,G03-N-FRAC-NUMBERLINE-01,N-3-9 / N-3-11,分數,數線,分數在數線上的位置,表徵轉換,把0到1或大於1的簡單分數放到數線；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-FRAC-NUMBERLINE-01-A1,G03-N-FRAC-NUMBERLINE-01,N-3-9 / N-3-11,分數,數線,分數在數線上的位置,情境應用,把0到1或大於1的簡單分數放到數線；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-FRAC-NUMBERLINE-01-R1,G03-N-FRAC-NUMBERLINE-01,N-3-9 / N-3-11,分數,數線,分數在數線上的位置,逆向未知,把0到1或大於1的簡單分數放到數線；第二層：由結果反求缺數、未知邊長、未知份數或未知量,缺項、驗算、反推,只會正向計算，不能用互逆關係,4,G3適齡,MathAI原創語義分類
G03-N-DEC-01-C1,G03-N-DEC-01,N-3-10,小數,一位小數,0.1與十分位,概念辨識,由十分之一公尺/公升等量感建立小數；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
G03-N-DEC-01-M1,G03-N-DEC-01,N-3-10,小數,一位小數,0.1與十分位,操作建構,由十分之一公尺/公升等量感建立小數；第二層：以積木、分數圖、數線、尺、圓規、容器等操作建立概念,操作、圈選、排列、畫圖,只套算式，未建立量與表徵關係,1,G3適齡,MathAI原創語義分類
G03-N-DEC-01-P1,G03-N-DEC-01,N-3-10,小數,一位小數,0.1與十分位,標準程序,由十分之一公尺/公升等量感建立小數；第二層：依標準程序完成直式、換算、測量、讀表,一至兩步標準題,直式位值、換算倍率或操作步驟錯誤,2,G3適齡,MathAI原創語義分類
G03-N-DEC-01-V1,G03-N-DEC-01,N-3-10,小數,一位小數,0.1與十分位,表徵轉換,由十分之一公尺/公升等量感建立小數；第二層：在文字、圖像、數線、表格、算式與實物間轉換,看圖列式、補圖、數線定位,只會單一表徵，轉換時失去數量意義,3,G3適齡,MathAI原創語義分類
G03-N-DEC-01-A1,G03-N-DEC-01,N-3-10,小數,一位小數,0.1與十分位,情境應用,由十分之一公尺/公升等量感建立小數；第二層：在購物、容量、時間、分組、測量等情境選擇方法,生活文字題,抓錯單位量、總量、份數或時間關係,3,G3適齡,MathAI原創語義分類
G03-N-DEC-PLACE-01-C1,G03-N-DEC-PLACE-01,N-3-10,小數,一位小數,十分位位值,概念辨識,讀寫一位小數並理解整數與十分位；第二層：辨認定義、位值、單位、圖形或數量角色,指認、配對、判斷,混淆核心定義、單位或角色,1,G3適齡,MathAI原創語義分類
